temperature_C	humidity	noiselevel_dB	illuminance_lux	regiao
22,4375	75,1770019531	63,7623191904	344,32	copa
22,4375	75,1770019531	61,2679971831	346,56	copa
22,4375	75,0854492188	59,7491006949	346,88	copa
22,4375	75,0854492188	56,2534494938	347,2	copa
22,4375	75,0854492188	56,4564635589	344,96	copa
22,4375	75,0854492188	55,9935473528	346,88	copa
22,4375	74,9877929688	55,7549101571	344,64	copa
22,4375	74,9877929688	54,0793677003	348,16	copa
22,4375	74,9877929688	55,7694359002	345,92	copa
22,4375	74,9877929688	57,6715101199	348,16	copa
22,4375	74,9877929688	53,2307025676	347,84	copa
22,4375	74,8901367188	55,1855539598	347,2	copa
22,4375	74,8901367188	47,5482376591	344,32	copa
22,4375	74,8901367188	47,8092920552	345,28	copa
22,4375	74,8901367188	47,7987748494	344,64	copa
22,4375	74,7924804688	48,3671967295	347,84	copa
22,4375	74,7924804688	50,2771786917	345,28	copa
22,4375	74,7924804688	47,7304711451	347,84	copa
22,4375	74,7924804688	51,5849102223	347,52	copa
22,4375	74,6948242188	48,6160295859	348,16	copa
22,40625	74,6948242188	53,2713510026	344,32	copa
22,40625	74,6948242188	53,1925858972	346,56	copa
22,40625	74,6948242188	52,688908976	344,96	copa
22,40625	74,6948242188	51,191427443	346,88	copa
22,40625	74,6032714844	51,2407664517	347,52	copa
22,40625	74,6032714844	48,8396664558	348,16	copa
22,40625	74,6032714844	48,2743147168	347,2	copa
22,40625	74,6032714844	52,0523547968	345,92	copa
22,40625	74,5056152344	53,7253753603	344,64	copa
22,40625	74,5056152344	50,9175662726	345,28	copa
22,40625	74,5056152344	47,4878048955	344,64	copa
22,40625	74,5056152344	47,652279629	344,64	copa
22,40625	74,4079589844	48,4215601477	347,84	copa
22,40625	74,4079589844	48,3842841054	347,2	copa
22,40625	74,4079589844	49,0715928087	346,88	copa
22,40625	74,4079589844	48,9317253279	344,96	copa
22,40625	74,4079589844	50,2673751695	346,88	copa
22,40625	74,3103027344	50,0666750471	344,64	copa
22,40625	74,3103027344	51,1222783395	348,16	copa
22,40625	74,3103027344	52,4198282409	346,24	copa
22,40625	74,3103027344	50,5531921915	347,52	copa
22,40625	74,2126464844	47,5013356683	347,52	copa
22,40625	74,2126464844	51,4568072392	346,56	copa
22,40625	74,2126464844	48,1341503781	344	copa
22,40625	74,2126464844	48,4761555139	345,6	copa
22,40625	74,12109375	48,1804857241	345,6	copa
22,40625	74,12109375	47,6373339124	347,52	copa
22,40625	74,12109375	49,9186452152	345,6	copa
22,40625	74,0234375	50,5187436235	346,24	copa
22,40625	74,0234375	52,3452701536	347,52	copa
22,40625	74,0234375	54,4815976306	347,2	copa
22,40625	73,92578125	54,9185668727	344,64	copa
22,375	73,92578125	51,7030501795	344,32	copa
22,375	73,92578125	53,8776341372	344,64	copa
22,375	73,828125	53,6286741504	347,2	copa
22,375	73,828125	52,1699658919	347,2	copa
22,375	73,7915039063	50,2641169198	347,2	copa
22,375	73,7915039063	49,3931594566	347,2	copa
22,375	73,6938476563	50,4332284768	344,96	copa
22,375	73,73046875	54,189220546	345,92	copa
22,375	73,6938476563	53,6693394285	344,32	copa
22,375	73,5961914063	48,7718771302	346,56	copa
22,375	73,5961914063	51,0004376363	346,56	copa
22,375	73,5961914063	50,7052586771	348,48	copa
22,375	73,5961914063	49,8765107356	347,2	copa
22,375	73,5961914063	50,303864758	344,96	copa
22,375	73,5046386719	52,6552108308	344,32	copa
22,375	73,5046386719	51,3709384454	344,64	copa
22,375	73,5046386719	50,4536876509	344,96	copa
22,375	73,5046386719	51,3570133319	347,52	copa
22,375	73,5046386719	57,4244087029	344,96	copa
22,375	73,4069824219	53,2709728628	347,52	copa
22,375	73,4069824219	49,5137030587	347,52	copa
22,375	73,4069824219	52,009803385	346,88	copa
22,375	73,4069824219	52,877166686	344	copa
22,375	73,4069824219	49,8258595331	345,6	copa
22,375	73,3093261719	53,3093325555	345,6	copa
22,375	73,3093261719	47,8336168533	347,84	copa
22,375	73,3093261719	52,0595679326	345,6	copa
22,375	73,3093261719	48,685116691	345,28	copa
22,34375	73,3093261719	53,9540630452	344,96	copa
22,34375	73,2116699219	52,849164707	345,6	copa
22,375	73,2116699219	52,4468592875	344,32	copa
22,34375	73,2116699219	59,4343879089	344,96	copa
22,34375	73,2116699219	78,1293176871	345,92	copa
22,34375	73,1140136719	54,3129750999	348,16	copa
22,34375	73,1140136719	54,9520430261	348,16	copa
22,34375	73,1140136719	49,1325036761	347,52	copa
22,34375	73,1140136719	50,6214462506	344,96	copa
22,34375	73,0224609375	60,0960159281	347,2	copa
22,34375	73,0224609375	54,8152726113	346,24	copa
22,34375	73,0224609375	52,4669066325	344,96	copa
22,34375	73,0224609375	43,4693356539	345,28	copa
22,34375	73,0224609375	60,2684676221	344,64	copa
22,34375	73,0224609375	48,7849341292	347,84	copa
22,34375	72,9248046875	48,9434836792	347,2	copa
22,34375	72,9248046875	38,3345098297	344,32	copa
22,34375	72,9248046875	68,6912201209	344,64	copa
22,34375	72,9248046875	62,627673299	345,92	copa
22,34375	72,9248046875	47,8511321871	344,96	copa
22,34375	72,9248046875	48,7227205785	347,2	copa
22,34375	72,8271484375	65,1085384629	343,04	copa
22,34375	72,8271484375	66,5746191374	346,24	copa
22,34375	72,8271484375	50,6007868839	347,52	copa
22,34375	72,8271484375	47,0852200402	346,88	copa
22,34375	72,8271484375	49,7266538418	346,24	copa
22,34375	72,8271484375	48,8767383743	343,68	copa
22,3125	72,8271484375	47,4687564327	343,68	copa
22,3125	72,7294921875	58,6087843715	346,24	copa
22,3125	72,7294921875	47,4202484955	346,56	copa
22,3125	72,7294921875	41,4915230083	346,88	copa
22,3125	72,7294921875	49,6155743386	344	copa
22,3125	72,7294921875	51,5867041689	346,88	copa
22,3125	72,7294921875	60,3423187059	343,68	copa
22,3125	72,7294921875	41,5892630437	343,68	copa
22,3125	72,6318359375	50,4616276596	345,28	copa
22,3125	72,6318359375	51,5286673301	347,52	copa
22,3125	72,6318359375	52,037917938	346,88	copa
22,3125	72,6318359375	36,8909227541	348,16	copa
22,3125	72,6318359375	62,1425044336	345,28	copa
22,3125	72,6318359375	66,7343967595	347,2	copa
22,3125	72,5402832031	51,8955505978	345,28	copa
22,3125	72,5402832031	44,1403918245	345,6	copa
22,3125	72,5402832031	39,1486754592	345,28	copa
22,3125	72,4426269531	50,6705738044	347,84	copa
22,3125	72,4426269531	62,5901945642	347,2	copa
22,3125	72,4426269531	41,4578353133	348,16	copa
22,3125	72,4426269531	20	345,28	copa
22,3125	72,3449707031	47,4396319367	344,96	copa
22,3125	72,3449707031	54,0267485044	342,72	copa
22,3125	72,3449707031	46,3767474786	344	copa
22,28125	72,3449707031	49,5118242906	344	copa
22,28125	72,2473144531	54,1103299355	347,52	copa
22,28125	72,2473144531	69,2893757284	345,28	copa
22,28125	72,2473144531	53,0457177336	347,52	copa
22,28125	72,2473144531	32,9293530952	346,56	copa
22,28125	72,1496582031	47,1337753618	346,24	copa
22,28125	72,1496582031	20	344,32	copa
22,28125	72,1496582031	20	346,56	copa
22,28125	72,1496582031	20	348,48	copa
22,28125	72,1496582031	61,2783083635	348,16	copa
22,28125	72,0581054688	54,5231350117	347,52	copa
22,28125	72,0581054688	56,8406421761	347,84	copa
22,28125	72,0581054688	33,3538538348	345,28	copa
22,28125	72,0581054688	63,2360981884	347,52	copa
22,28125	71,9604492188	53,3082880964	344,96	copa
22,28125	71,9604492188	46,311421923	348,48	copa
22,28125	71,9604492188	51,0458768961	345,92	copa
22,28125	71,9604492188	66,8814582038	347,84	copa
22,28125	71,9604492188	39,9445665243	346,88	copa
22,28125	71,9604492188	69,3537125859	347,2	copa
22,28125	71,9604492188	63,9178276028	344,32	copa
22,28125	72,0581054688	34,2464469752	346,24	copa
22,28125	71,8627929688	40,1614788112	344	copa
22,28125	71,8627929688	32,1848399476	343,04	copa
22,28125	71,8627929688	39,2042944058	341,12	copa
22,28125	71,8627929688	60,7923326594	344,64	copa
22,25	71,8627929688	64,1651468222	344	copa
22,25	71,8627929688	41,4685781713	342,4	copa
22,25	71,8627929688	29,9177516032	342,72	copa
22,25	71,8627929688	39,1324307974	344,96	copa
22,25	71,7651367188	43,9970236167	345,6	copa
22,25	71,7651367188	36,5133098834	344	copa
22,25	71,7651367188	38,1893021623	344,64	copa
22,25	71,7651367188	33,442042625	342,08	copa
22,25	71,7651367188	43,8979380861	343,68	copa
22,25	71,7651367188	47,4931905557	341,12	copa
22,25	71,7651367188	46,3766393786	342,4	copa
22,25	71,6674804688	51,0021362157	343,36	copa
22,25	71,6674804688	41,8350859729	345,92	copa
22,25	71,6674804688	32,7883932952	347,2	copa
22,25	71,6674804688	69,7109248818	347,52	copa
22,25	71,6674804688	23,4058152005	345,92	copa
22,25	71,6674804688	51,5011754439	348,48	copa
22,25	71,5759277344	67,6292820111	344,64	copa
22,25	71,5759277344	60,8527176059	346,24	copa
22,25	71,5759277344	70,8342422987	344,64	copa
22,25	71,5759277344	70,5305381927	344,96	copa
22,25	71,5759277344	70,1671002708	344,96	copa
22,25	71,5759277344	65,8255758352	347,2	copa
22,25	71,4782714844	58,0402074923	347,2	copa
22,25	71,4782714844	48,1051700738	347,52	copa
22,21875	71,4782714844	41,3503668286	344,96	copa
22,21875	71,4782714844	52,2861625804	345,28	copa
22,21875	71,4782714844	51,1854866763	345,6	copa
22,21875	71,4782714844	63,0268417336	346,88	copa
22,21875	71,3806152344	46,9659368523	344,32	copa
22,21875	71,3806152344	53,6039192395	345,92	copa
22,21875	71,3806152344	54,3969253338	347,84	copa
22,21875	71,3806152344	57,6069399923	347,52	copa
22,21875	71,3806152344	57,7517625266	344,96	copa
22,21875	71,3806152344	40,6899431515	344,32	copa
22,21875	71,2829589844	22,5765428412	344	copa
22,21875	71,2829589844	28,6164463254	344,96	copa
22,21875	71,2829589844	55,1634259623	343,68	copa
22,21875	71,2829589844	48,2786356596	344,96	copa
22,21875	71,2829589844	50,5232210852	342,4	copa
22,21875	71,2829589844	47,4419947477	344,32	copa
22,21875	71,2829589844	48,8520554571	343,36	copa
22,21875	71,1853027344	55,129222624	344,32	copa
22,21875	71,1853027344	45,7985167316	343,36	copa
22,21875	71,1853027344	43,347220869	344,96	copa
22,21875	71,1853027344	20	342,72	copa
22,21875	71,1853027344	20	345,28	copa
22,21875	71,09375	20	345,92	copa
22,21875	71,09375	20	345,28	copa
22,21875	71,09375	20	344,32	copa
22,1875	71,09375	20	342,4	copa
22,21875	71,09375	20	345,28	copa
22,1875	71,09375	20	345,28	copa
22,1875	70,99609375	20	343,04	copa
22,1875	70,99609375	20	341,76	copa
22,1875	70,99609375	20	345,6	copa
22,1875	70,99609375	20	344,96	copa
22,1875	70,99609375	20	347,52	copa
22,1875	70,8984375	20	345,28	copa
22,1875	70,8984375	20	347,52	copa
22,1875	70,8984375	20	347,2	copa
22,1875	70,8984375	20	345,28	copa
22,1875	70,80078125	20	341,76	copa
22,1875	70,80078125	20	341,12	copa
22,1875	70,80078125	20	343,68	copa
22,1875	70,703125	20	345,6	copa
22,1875	70,703125	20	344	copa
22,1875	70,703125	20	345,28	copa
22,1875	70,703125	20	345,28	copa
22,1875	70,703125	20	345,6	copa
22,1875	70,6115722656	20	343,04	copa
22,1875	70,6115722656	20	345,92	copa
22,1875	70,6115722656	20	343,68	copa
22,1875	70,6115722656	20	345,92	copa
22,15625	70,6115722656	20	344,96	copa
22,15625	70,5139160156	20	346,88	copa
22,15625	70,5139160156	20	344,32	copa
22,15625	70,5139160156	20	347,2	copa
22,15625	70,5139160156	20	348,16	copa
22,15625	70,4162597656	20	346,56	copa
22,15625	70,4162597656	20	347,2	copa
22,15625	70,4162597656	20	346,88	copa
22,15625	70,4162597656	20	344,64	copa
22,15625	70,3186035156	20	344,64	copa
22,15625	70,3186035156	20	344,96	copa
22,15625	70,3186035156	20	347,52	copa
22,15625	70,3186035156	20	346,56	copa
22,15625	70,2209472656	20	347,2	copa
22,15625	70,2209472656	20	344,32	copa
22,15625	70,2209472656	20	345,28	copa
22,15625	70,1293945313	20	344,64	copa
22,15625	70,1293945313	20	344,64	copa
22,15625	70,1293945313	20	347,2	copa
22,15625	70,1293945313	20	346,24	copa
22,15625	70,1293945313	20	344,64	copa
22,15625	70,0317382813	20	344,64	copa
22,125	70,0317382813	20	347,2	copa
22,125	70,0317382813	20	345,6	copa
22,125	70,0317382813	20	346,88	copa
22,125	70,0317382813	20	347,84	copa
22,125	69,9340820313	20	345,6	copa
22,125	69,9340820313	20	344,64	copa
22,125	69,9340820313	20	344,32	copa
22,125	69,9340820313	20	345,92	copa
22,125	69,9340820313	20	347,84	copa
22,125	69,9340820313	20	347,52	copa
22,125	69,8364257813	20	345,92	copa
22,125	69,8364257813	20	347,52	copa
22,125	69,8364257813	20	347,2	copa
22,125	69,8364257813	20	344,96	copa
22,125	69,8364257813	20	345,28	copa
22,125	69,8364257813	20	344,64	copa
22,125	69,7387695313	20	344,96	copa
22,125	69,7387695313	20	347,2	copa
22,125	69,7387695313	20	348,16	copa
22,125	69,7387695313	20	346,56	copa
22,125	69,7387695313	20	344,32	copa
22,125	69,7387695313	20	344,64	copa
22,125	69,6411132813	20	345,92	copa
22,09375	69,6411132813	20	344,32	copa
22,09375	69,6411132813	20	344,32	copa
22,09375	69,6411132813	20	344,64	copa
22,09375	69,5495605469	20	347,2	copa
22,09375	69,5495605469	20	347,2	copa
22,09375	69,5495605469	20	347,2	copa
22,09375	69,5495605469	20	345,28	copa
22,09375	69,4519042969	20	347,84	copa
22,09375	69,4519042969	20	344,64	copa
22,09375	69,4519042969	60,3502947813	345,28	copa
22,09375	69,4519042969	60,2376567135	344,32	copa
22,09375	69,4519042969	42,1089739564	345,28	copa
22,09375	69,3542480469	45,1055711525	347,52	copa
22,09375	69,3542480469	38,8615633969	346,56	copa
22,09375	69,3542480469	41,2370803813	344,32	copa
22,09375	69,3542480469	34,8453195125	344	copa
22,09375	69,2565917969	43,4516150916	344,96	copa
22,09375	69,2565917969	37,7690086835	344,32	copa
22,09375	69,2565917969	43,7591527547	347,52	copa
22,09375	69,2565917969	37,9564151501	346,24	copa
22,0625	69,2565917969	37,1604128817	347,2	copa
22,09375	69,1589355469	39,5349626353	344,64	copa
22,0625	69,1589355469	45,3732459524	346,88	copa
22,0625	69,1589355469	65,9145300772	344,32	copa
22,09375	69,1589355469	58,6904874356	344,96	copa
22,0625	69,1589355469	44,5162612139	345,6	copa
22,0625	69,1589355469	43,1229580173	347,52	copa
22,0625	69,1589355469	30,6222976431	346,56	copa
22,0625	69,0673828125	61,8302542019	347,2	copa
22,0625	69,0673828125	61,199430026	344	copa
22,0625	69,0673828125	54,0471160828	346,56	copa
22,0625	69,0673828125	36,2429564159	344,32	copa
22,0625	69,0673828125	36,6109720113	344,64	copa
22,0625	69,0673828125	39,3218778887	344,64	copa
22,0625	69,0673828125	39,1755298223	346,56	copa
22,0625	69,0673828125	44,5233355288	347,2	copa
22,0625	68,9697265625	55,9477679177	347,52	copa
22,0625	68,9697265625	50,8036075892	345,6	copa
22,0625	68,9697265625	40,3797477412	347,84	copa
22,0625	68,9697265625	55,2235384344	343,68	copa
22,0625	68,9697265625	58,080255323	345,92	copa
22,0625	68,9697265625	53,9059051938	343,36	copa
22,0625	68,9697265625	39,7601745551	347,52	copa
22,0625	68,9697265625	46,0960697887	345,28	copa
22,0625	68,9697265625	49,6196435893	347,52	copa
22,03125	68,9697265625	35,9023503815	345,92	copa
22,03125	68,9697265625	48,5433157418	346,56	copa
22,03125	68,8720703125	43,4068672859	344	copa
22,03125	68,8720703125	38,4126894731	346,56	copa
22,03125	68,8720703125	35,2444798522	344	copa
22,03125	68,8720703125	64,245063539	347,52	copa
22,03125	68,8720703125	48,3478445666	344,32	copa
22,03125	68,8720703125	51,8510499579	346,88	copa
22,03125	68,8720703125	62,0465024857	347,2	copa
22,03125	68,7744140625	47,7519642409	346,56	copa
22,03125	68,7744140625	41,0643314767	344,32	copa
22,03125	68,7744140625	40,1274217884	347,52	copa
22,03125	68,7744140625	58,2651885553	344,32	copa
22,03125	68,7744140625	43,5542107921	346,56	copa
22,03125	68,7744140625	38,2166482561	344,32	copa
22,03125	68,7744140625	42,7420838619	347,52	copa
22,03125	68,6767578125	41,0079062481	346,88	copa
22,03125	68,6767578125	58,5759982899	347,52	copa
22,03125	68,6767578125	44,5611939908	345,92	copa
22,03125	68,6767578125	46,0727557696	346,24	copa
22,03125	68,5852050781	45,9369898867	345,92	copa
22,03125	68,5852050781	44,9168323054	348,16	copa
22	68,5852050781	46,5615084963	344,96	copa
22	68,4875488281	46,2793692565	346,56	copa
22	68,4875488281	47,1514414168	346,24	copa
22	68,4875488281	47,1157254601	348,16	copa
22	68,3898925781	46,3698918142	346,88	copa
22	68,3898925781	46,0937942278	348,16	copa
22	68,3898925781	45,2939504999	346,24	copa
22	68,3898925781	47,2659906502	344,96	copa
22	68,3898925781	46,018998924	347,52	copa
22	68,2922363281	47,2746401302	344,32	copa
22	68,2922363281	48,0281395837	346,24	copa
22	68,26171875	45,7596754405	344,64	copa
22	68,26171875	45,2179873185	347,84	copa
22	68,26171875	43,4869498609	344,96	copa
22	68,1640625	46,0416960682	346,56	copa
22	68,1640625	45,2072390043	344,96	copa
22	68,1640625	44,8058951937	346,88	copa
22	68,1640625	46,8240056093	346,88	copa
22	68,1640625	43,3580567695	346,88	copa
22	68,06640625	45,9596588525	344,64	copa
22	68,06640625	47,2134483243	345,28	copa
22	68,06640625	47,8312031744	344,64	copa
22	68,06640625	45,8916271543	345,92	copa
22	68,06640625	46,9061384333	344,96	copa
21,96875	67,96875	43,8641528963	347,2	copa
21,96875	67,96875	40,9836470665	348,16	copa
21,96875	67,96875	53,5209422299	347,52	copa
21,96875	67,96875	34,9841930975	345,28	copa
21,96875	67,96875	35,7905934814	344,64	copa
21,96875	67,96875	54,6888221531	345,28	copa
21,96875	67,8771972656	56,5035613509	346,56	copa
21,96875	67,8771972656	47,4757462466	343,68	copa
21,96875	67,8771972656	51,6922166327	345,92	copa
21,96875	67,8771972656	42,170065121	345,92	copa
21,96875	67,7795410156	46,7873777258	347,2	copa
21,96875	67,7795410156	37,5497020892	346,56	copa
21,96875	67,7795410156	27,2051241608	344	copa
21,96875	67,7795410156	37,57383277	344,64	copa
21,96875	67,7795410156	20	344	copa
21,96875	67,6818847656	20	344,96	copa
21,96875	67,6818847656	33,4863579363	345,92	copa
21,96875	67,6818847656	33,6438138381	345,92	copa
21,96875	67,6818847656	40,9326739917	346,56	copa
21,96875	67,6818847656	61,7124967014	345,92	copa
21,96875	67,5842285156	62,2519493597	347,2	copa
21,96875	67,5842285156	37,8787639704	344	copa
21,96875	67,5842285156	39,9280848897	344	copa
21,9375	67,5842285156	39,4111072809	344	copa
21,9375	67,4865722656	48,5601567243	346,88	copa
21,9375	67,4865722656	39,6170383812	345,92	copa
21,9375	67,4865722656	29,7342895796	346,56	copa
21,9375	67,4865722656	20	344,32	copa
21,9375	67,4865722656	20	346,24	copa
21,9375	67,4865722656	32,01721485	344	copa
21,9375	67,3950195313	20	344,32	copa
21,9375	67,3950195313	20	344,64	copa
21,9375	67,3950195313	26,2534299045	346,24	copa
21,9375	67,3950195313	20	347,84	copa
21,9375	67,3950195313	39,9926189132	346,56	copa
21,9375	67,3950195313	43,0450746435	348,16	copa
21,9375	67,3950195313	46,0857425026	344,64	copa
21,9375	67,2973632813	51,6034195845	347,2	copa
21,9375	67,2973632813	22,7481241075	344	copa
21,9375	67,2973632813	47,3759070383	346,24	copa
21,9375	67,2973632813	20	348,16	copa
21,9375	67,2973632813	20	345,28	copa
21,9375	67,2973632813	45,1702735794	346,88	copa
21,9375	67,1997070313	20	346,56	copa
21,9375	67,1997070313	20	347,52	copa
21,90625	67,1997070313	20	346,56	copa
21,90625	67,1997070313	34,2485843618	347,2	copa
21,90625	67,1997070313	46,481857869	348,16	copa
21,90625	67,1020507813	46,0630115063	344,64	copa
21,90625	67,1020507813	42,014644658	347,52	copa
21,90625	67,1020507813	43,5362498428	346,24	copa
21,90625	67,1020507813	20	344,32	copa
21,90625	67,1020507813	44,2819607049	344,64	copa
21,90625	67,0043945313	40,5867796856	345,28	copa
21,90625	67,0043945313	30,2533001948	345,6	copa
21,90625	67,0043945313	41,6587563944	346,88	copa
21,90625	67,0043945313	41,0490592892	347,52	copa
21,90625	67,0043945313	47,5663647806	347,2	copa
21,90625	66,9128417969	50,5854467621	347,52	copa
21,90625	66,9128417969	49,031072233	348,16	copa
